"rowType","checkName","status","details"
"page","slug-generator:ru","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:tr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:id","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:sv","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:ms","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:bg","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:hi","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:bn","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:ja","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:ko","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","slug-generator:ar","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:es","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:fr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:de","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:pt","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:it","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:pl","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:ru","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:tr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:id","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:sv","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:ms","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:bg","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:hi","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:bn","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:ja","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:ko","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","hash-generator:ar","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:es","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:fr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:de","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:pt","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:it","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:pl","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:ru","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:tr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:id","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:sv","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:ms","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:bg","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:hi","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:bn","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:ja","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:ko","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","json-formatter:ar","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:es","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:fr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:de","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:pt","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:it","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:pl","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:ru","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:tr","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:id","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:sv","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:ms","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:bg","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:hi","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:bn","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
"page","coin-flip:ja","PASS","page_exists=PASS;expected_tool=PASS;not_noindex_tool=PASS;not_redirected_tool=PASS;robots_index=PASS;canonical_self=PASS;sitemap_present=PASS;lang_ok=PASS;dir_ok=PASS;hreflang_complete=PASS;hreflang_same_tool=PASS;switch_same_tool=PASS;no_homepage_fallback=PASS;no_broken_internal_links=PASS;no_preview_hosts=PASS;no_unsafe_legacy_strings=PASS;seo_quality=PASS;adsense_user_quality=PASS"
